DR Number,Date Occurred,Time Occurred,latitude,longitude
121215671,2012-06-19,2020,33.9824,-118.309
121208687,2012-03-08,1550,34.0001,-118.3171
121208969,2012-03-12,2125,33.9688,-118.2871
121215945,2012-06-23,145,33.9829,-118.3352
121214991,2012-06-10,900,33.9867,-118.3068
121208327,2012-03-03,1210,33.989,-118.3308
121212272,2012-04-29,40,33.9708,-118.2827
121209600,2012-03-12,1415,33.9969,-118.3002
121216271,2012-06-26,35,33.9746,-118.2918
121213403,2012-05-17,1720,33.9747,-118.2804
121212531,2012-05-03,2030,33.9931,-118.3322
121209818,2012-03-24,1900,33.9923,-118.3002
121209351,2012-03-17,1915,33.9892,-118.3089
121211072,2012-04-04,930,33.9872,-118.3264
121213979,2012-05-26,1530,33.9746,-118.3265
121211950,2012-04-24,1420,33.9747,-118.286
121208343,2012-03-03,1500,33.9892,-118.2871
121210793,2012-04-07,1505,33.989,-118.3308
121214334,2012-05-31,1330,33.9737,-118.3221
121213576,2012-05-20,1845,33.9855,-118.2915
121212894,2012-05-10,130,33.9601,-118.2782
121216019,2012-06-23,1755,33.9892,-118.3062
121212188,2012-04-28,2120,33.9905,-118.2958
121212646,2012-05-05,105,33.9746,-118.3024
121215260,2012-06-13,1710,33.9564,-118.309
121214495,2012-06-02,2300,33.96,-118.2915
121213233,2012-05-10,1430,33.9764,-118.2871
121214831,2012-06-07,1810,33.9655,-118.3025
121212159,2012-04-28,1030,33.9746,-118.3003
121216153,2012-06-25,1730,33.96,-118.309
121210782,2012-04-08,1035,33.9747,-118.2871
121209550,2012-03-19,2030,33.9746,-118.3003
121212884,2012-05-09,1655,33.96,-118.309
121215073,2012-06-09,925,34.0027,-118.2896
121213533,2012-05-20,105,33.9892,-118.3089
121214628,2012-06-04,2240,33.9846,-118.3046
121210711,2012-04-06,2210,33.9892,-118.2827
121214201,2012-05-28,1340,33.9747,-118.2695
121208897,2012-03-11,1310,33.9698,-118.2914
121213903,2012-05-25,1650,33.9822,-118.2915
121214953,2012-06-09,20,33.9923,-118.2915
121211555,2012-04-19,1150,33.9915,-118.3089
121209268,2012-03-16,1000,33.9859,-118.2915
121211395,2012-04-17,725,33.9624,-118.2739
121211023,2012-04-12,225,33.9846,-118.3235
121209005,2012-03-12,1845,33.9782,-118.3265
121213649,2012-05-21,1735,33.9746,-118.3168
121208740,2012-03-08,1430,33.9461,-118.3177
121213849,2012-05-24,1445,33.9933,-118.3126
121215559,2012-06-17,2015,33.9914,-118.2915
121211726,2012-04-15,5,33.9965,-118.2827
121212677,2012-05-05,2300,33.96,-118.3003
121208427,2012-03-04,2210,34.001,-118.3113
121210792,2012-04-06,1615,33.9747,-118.286
121212346,2012-05-01,1045,33.9822,-118.2915
121209868,2012-03-25,2100,33.966,-118.2783
121212599,2012-05-04,1330,33.9525,-118.1278
121208557,2012-03-06,1905,33.9833,-118.287
121210858,2012-04-09,850,33.9646,-118.3046
121208223,2012-03-01,1800,33.9829,-118.3309
121213257,2012-05-15,1725,33.9933,-118.3089
121215252,2012-06-13,1510,33.9951,-118.2915
121209318,2012-03-17,815,33.9807,-118.3279
121213082,2012-05-12,1400,34.0037,-118.3113
121214401,2012-06-01,1425,34.0037,-118.298
121214540,2012-06-03,1600,33.96,-118.3003
121212375,2012-05-01,1545,33.9545,-118.309
121214111,2012-05-28,1620,33.9883,-118.287
121212918,2012-05-10,915,33.9806,-118.3323
121214090,2012-05-27,1530,33.9675,-118.263
121212600,2012-05-04,1530,33.9892,-118.3045
121213628,2012-05-21,1135,33.9671,-118.2695
121214487,2012-06-03,135,33.96,-118.2959
121213208,2012-05-14,1950,33.996,-118.2958
121209428,2012-03-18,1820,33.9699,-118.2783
121214782,2012-06-06,2015,33.9527,-118.309
121208335,2012-03-03,1530,33.9806,-118.3309
121213963,2012-05-26,940,33.9844,-118.3516
121216067,2012-06-24,1005,33.9747,-118.2739
121211461,2012-04-15,500,33.9942,-118.3089
121214159,2012-05-29,610,34.0037,-118.3089
121214703,2012-06-05,2310,33.9892,-118.3089
121212831,2012-05-08,1540,33.9893,-118.2827
121215041,2012-06-10,240,33.947,-118.309
121214224,2012-05-30,1145,33.9621,-118.2871
121212167,2012-04-28,1300,33.9545,-118.309
121209029,2012-03-13,1345,33.9747,-118.2827
121214926,2012-06-09,130,33.9545,-118.309
121208615,2012-03-07,1845,33.9964,-118.2915
121213421,2012-05-18,750,33.9792,-118.3265
121215478,2012-06-17,1425,33.9837,-118.2915
121211221,2012-04-14,1400,33.9951,-118.3182
121212717,2012-05-06,2200,33.985,-118.3024
121213804,2012-05-23,2030,33.9892,-118.3089
121208652,2012-03-08,220,34.0038,-118.2827
121208168,2012-03-01,1630,33.9891,-118.3245
121208612,2012-03-07,740,33.9618,-118.3046
121210923,2012-04-10,1140,33.9728,-118.3003
121209721,2012-03-23,815,33.9602,-118.2651
121208382,2012-03-03,645,33.9746,-118.309
121209767,2012-03-14,1815,33.9892,-118.2816
121215715,2012-06-20,545,33.9702,-118.3003
121209950,2012-03-27,725,34.0037,-118.298
121214076,2012-05-28,2310,33.9822,-118.2915
121211065,2012-04-12,1300,33.9891,-118.3176
121215898,2012-06-22,30,33.9932,-118.2915
121209402,2012-03-18,1700,33.9932,-118.2915
121212755,2012-05-07,1700,33.9745,-118.3324
121210684,2012-04-06,1020,33.9923,-118.3171
121213123,2012-05-13,320,33.9487,-118.309
121214277,2012-05-29,2040,33.9924,-118.2871
121215410,2012-06-16,1,33.9819,-118.287
121211524,2012-04-19,135,33.9872,-118.3308
121213356,2012-05-15,1530,33.9746,-118.309
121214448,2012-06-02,1100,33.9747,-118.2783
121213004,2012-05-11,1525,33.9899,-118.2958
121215458,2012-06-17,1045,33.9601,-118.287
121215732,2012-06-20,835,33.9884,-118.3002
121213597,2012-05-20,330,33.9647,-118.2695
121214310,2012-05-31,1320,33.9798,-118.309
121214920,2012-06-08,1820,33.9932,-118.2915
121210535,2012-04-04,1100,33.9739,-118.2695
121211668,2012-04-20,2020,33.96,-118.309
121215152,2012-06-12,1610,33.9564,-118.309
121213918,2012-05-26,325,34.0017,-118.2871
121211788,2012-04-16,1800,33.9637,-118.3003
121212806,2012-05-08,1515,33.9933,-118.3089
121211872,2012-04-23,1330,33.9892,-118.2827
121215989,2012-06-23,1000,33.9708,-118.2813
121208971,2012-03-11,25,33.9891,-118.3245
121208793,2012-03-09,2130,33.9746,-118.3168
121209936,2012-03-26,845,33.9545,-118.309
121208918,2012-03-12,315,33.9567,-118.3025
121215108,2012-06-10,2200,33.9546,-118.3025
121210226,2012-03-30,1030,33.9643,-118.2871
121213455,2012-05-18,1600,33.9781,-118.3352
121209118,2012-03-14,1740,33.9892,-118.3113
121214543,2012-06-03,1830,33.9778,-118.3024
121210491,2012-04-03,1540,33.9673,-118.309
121212042,2012-04-26,2010,33.9892,-118.3089
121208817,2012-03-09,930,33.9746,-118.3046
121211244,2012-04-15,55,33.983,-118.3206
121215012,2012-06-09,1455,33.9872,-118.3352
121213730,2012-05-19,1305,34.0028,-118.3089
121213587,2012-05-19,1420,33.9891,-118.3157
121215970,2012-06-21,1830,33.9638,-118.2695
121213372,2012-05-17,1035,33.9746,-118.2981
121211751,2012-04-21,1635,33.9709,-118.3112
121214582,2012-06-04,810,34.002,-118.2827
121209286,2012-03-16,1316,33.9837,-118.2915
121211551,2012-04-19,600,33.9872,-118.3308
121215010,2012-06-09,1330,33.9891,-118.3258
121216222,2012-06-26,1600,33.9779,-118.2918
121215454,2012-06-17,648,33.9637,-118.3003
121210329,2012-03-31,2245,33.9933,-118.3089
121215074,2012-06-11,1125,33.9673,-118.3035
121216013,2012-06-23,1930,33.9785,-118.2981
121213460,2012-05-18,2250,33.98,-118.3177
121214832,2012-06-07,1820,34.0017,-118.2915
121213541,2012-05-19,2100,33.9747,-118.2827
121210362,2012-04-01,1345,33.9601,-118.2827
121208498,2012-03-05,1900,33.9757,-118.328
121210289,2012-03-31,725,33.996,-118.3089
121209401,2012-03-18,1700,33.9746,-118.3003
121213163,2012-05-13,2245,33.9859,-118.3002
121209897,2012-03-25,500,33.9708,-118.2783
121211699,2012-04-21,1900,33.9906,-118.3044
121214109,2012-05-28,1800,33.9679,-118.2783
121208150,2012-03-01,930,33.9897,-118.2915
121211433,2012-04-17,1500,33.9834,-118.3089
121212043,2012-04-26,2145,33.991,-118.3002
121211301,2012-04-16,140,33.9818,-118.3386
121213453,2012-05-17,1600,33.9699,-118.2739
121210698,2012-04-06,1550,33.9953,-118.2915
121213879,2012-05-25,1055,33.9636,-118.2914
121215645,2012-06-19,600,33.9656,-118.2651
121208765,2012-03-09,950,33.9892,-118.2871
121214851,2012-06-08,1010,33.9822,-118.287
121212676,2012-05-05,1400,33.9933,-118.3089
121212236,2012-04-29,1420,33.9821,-118.3318
121210827,2012-04-08,1330,33.959,-118.3025
121209718,2012-03-23,1255,33.9699,-118.2783
121215866,2012-06-21,2100,33.9779,-118.2918
121209125,2012-03-14,1930,33.9727,-118.2827
121214776,2012-06-06,1735,33.9997,-118.2871
121210967,2012-04-10,1540,33.9545,-118.309
121213116,2012-05-12,1925,33.962,-118.2586
121208294,2012-03-02,1740,33.9746,-118.328
121208908,2012-03-10,2030,33.9601,-118.2695
121214421,2012-05-29,1400,33.9718,-118.2783
121215375,2012-06-16,2325,33.947,-118.309
121213803,2012-05-23,1930,33.973,-118.2739
121209262,2012-03-16,715,33.9933,-118.2871
121211589,2012-04-19,1550,34.0001,-118.3138
121209026,2012-03-13,1220,33.9699,-118.2739
121216021,2012-06-23,1905,34.0001,-118.3089
121208446,2012-03-05,1015,33.9909,-118.3308
121214494,2012-06-02,1535,33.9698,-118.2564
121209493,2012-03-20,710,33.9746,-118.3112
121210158,2012-03-29,1645,33.977,-118.309
121215564,2012-06-18,1200,33.9924,-118.3089
121211723,2012-04-21,415,33.961,-118.3003
121208228,2012-03-01,1950,33.9783,-118.2871
121215036,2012-06-09,1830,33.9746,-118.3057
121211274,2012-04-15,1840,33.9643,-118.2871
121209626,2012-03-21,1935,34.0037,-118.3089
121211083,2012-04-12,2015,33.9909,-118.3294
121212092,2012-04-27,645,33.9527,-118.3167
121208212,2012-03-01,1830,33.9932,-118.298
121213415,2012-05-18,545,33.9996,-118.2954
121209768,2012-03-24,40,34.0001,-118.3089
121215039,2012-06-10,2025,33.9873,-118.3177
121210715,2012-04-06,2030,33.9837,-118.3226
121212756,2012-05-07,1640,34.0001,-118.3045
121214175,2012-05-29,1625,33.9655,-118.2918
121211949,2012-04-24,1715,33.96,-118.3003
121208347,2012-03-03,1720,33.9806,-118.3338
121213904,2012-05-25,1525,33.96,-118.3177
121210582,2012-04-04,2200,33.9747,-118.2838
121210077,2012-03-28,2120,34.0027,-118.2959
121209417,2012-03-18,300,34.0037,-118.2969
121213705,2012-05-22,1345,33.96,-118.3003
121212381,2012-05-01,2250,33.9892,-118.2827
121215922,2012-06-22,1225,33.9745,-118.3309
121211374,2012-04-16,1215,33.9855,-118.2915
121212658,2012-05-05,1915,33.9746,-118.2959
121214011,2012-05-26,2100,33.9872,-118.3308
121210929,2012-04-10,1050,33.9747,-118.2871
121211185,2012-04-13,2030,33.9647,-118.2564
121213235,2012-05-15,1100,33.9892,-118.3089
121213077,2012-05-12,1425,33.991,-118.3193
121215956,2012-06-22,1030,34.0037,-118.3089
121208377,2012-03-03,2120,33.9797,-118.3294
121213843,2012-05-24,1730,34.0037,-118.2915
121210763,2012-04-08,210,33.9915,-118.2871
121213666,2012-05-21,2155,33.9737,-118.2783
121208739,2012-03-08,1555,33.9837,-118.3279
121215824,2012-06-21,400,33.9891,-118.3186
121209433,2012-03-19,1300,33.9891,-118.3177
121214955,2012-06-09,1630,33.9883,-118.287
121213957,2012-05-23,1650,33.96,-118.309
121208322,2012-03-02,2040,33.9761,-118.2849
121212515,2012-05-03,1520,33.989,-118.3308
121216346,2012-06-27,2035,33.985,-118.3002
121214678,2012-06-02,2000,33.9834,-118.3177
121212891,2012-05-10,30,33.9891,-118.3216
121209736,2012-03-23,1830,33.9601,-118.2695
121209804,2012-03-25,200,33.9699,-118.2783
121214002,2012-05-26,1210,33.9709,-118.309
121215432,2012-06-16,1655,34.0111,-118.2872
121214383,2012-05-31,2330,33.9897,-118.2958
121208896,2012-03-11,1340,33.98,-118.3187
121209352,2012-03-17,1835,34.0037,-118.2827
121208406,2012-03-04,1325,33.96,-118.3003
121210794,2012-04-07,1000,33.9624,-118.2813
121212224,2012-04-28,1830,33.9601,-118.287
121214533,2012-06-03,1640,33.9822,-118.2915
121212892,2012-05-09,1700,33.9892,-118.3002
121208617,2012-03-07,1720,33.9873,-118.3177
121211525,2012-04-19,132,33.9889,-118.3518
121215421,2012-06-16,1150,33.9675,-118.2651
121216014,2012-06-23,1425,33.9906,-118.3089
121214088,2012-05-28,840,33.96,-118.2919
121214585,2012-06-04,1500,33.9637,-118.309
121210223,2012-03-30,1350,33.9931,-118.3308
121215479,2012-06-17,1610,33.9678,-118.2918
121212155,2012-04-28,800,33.9764,-118.2892
121209549,2012-03-20,2200,33.9746,-118.2918
121213840,2012-05-24,1525,33.9746,-118.3112
121211465,2012-04-18,535,33.9892,-118.3089
121210653,2012-04-03,2345,33.9855,-118.3265
121208683,2012-03-07,1630,33.989,-118.333
121213373,2012-05-17,740,34.0006,-118.2915
121210536,2012-04-04,1155,33.9746,-118.3243
121209572,2012-03-21,910,33.9757,-118.3309
121209964,2012-03-27,705,33.9643,-118.2871
121212746,2012-05-07,1240,33.96,-118.3025
121211984,2012-04-25,1915,34.0006,-118.2915
121211874,2012-04-23,700,33.97,-118.309
121209744,2012-03-24,5,33.9891,-118.3176
121214205,2012-05-29,1450,33.996,-118.2915
121209003,2012-03-12,1540,33.9893,-118.2827
121214278,2012-05-29,1635,33.9747,-118.2849
121212354,2012-05-01,755,33.9602,-118.2608
121214934,2012-06-08,2125,33.9602,-118.2651
121212616,2012-05-04,1920,33.9455,-118.309
121214464,2012-06-01,2010,33.981,-118.2914
121211789,2012-04-22,730,33.9746,-118.3187
121213618,2012-05-21,900,33.9746,-118.3112
121208937,2012-03-12,1400,33.9569,-118.3003
121213005,2012-05-11,1645,33.9718,-118.2783
121215748,2012-06-20,1650,33.9747,-118.2871
121214493,2012-06-01,1610,33.989,-118.3344
121214325,2012-05-31,545,33.9632,-118.2827
121213212,2012-05-14,635,33.9983,-118.3002
121211243,2012-04-13,1630,33.9564,-118.309
121209867,2012-03-25,100,33.996,-118.3089
121214160,2012-05-29,1140,33.997,-118.3089
121209418,2012-03-18,2050,33.989,-118.3308
121212566,2012-05-02,1730,33.9602,-118.2586
121208441,2012-03-04,200,33.989,-118.3344
121215923,2012-06-22,830,33.9746,-118.3003
121215151,2012-06-12,1800,33.9892,-118.2859
121213911,2012-05-25,2300,33.9951,-118.3002
121212847,2012-05-08,1135,33.9757,-118.3338
121210886,2012-04-09,1750,33.9746,-118.3177
121208556,2012-03-06,1900,33.9905,-118.2915
121211011,2012-04-09,1800,33.96,-118.3003
121215253,2012-06-13,1420,33.9675,-118.2608
121213253,2012-05-15,1510,33.995,-118.3258
121212169,2012-04-27,2030,33.9909,-118.3308
121215985,2012-06-23,1120,33.9842,-118.3002
121216057,2012-06-24,700,33.9941,-118.2915
121209322,2012-03-17,740,33.9611,-118.2629
121208766,2012-03-09,1400,33.9823,-118.3216
121215465,2012-06-17,130,33.9602,-118.2651
121212917,2012-05-10,1315,33.9651,-118.2827
121214841,2012-06-07,2230,33.9806,-118.3111
121213326,2012-05-16,2110,33.96,-118.294
121213542,2012-05-20,205,33.9727,-118.2871
121216372,2012-06-27,1130,33.9824,-118.3003
121214546,2012-06-02,300,33.9707,-118.2871
121214103,2012-05-28,1100,33.9892,-118.3089
121210422,2012-04-02,1400,33.9997,-118.2827
121214779,2012-06-06,1320,33.9875,-118.3046
121210290,2012-03-31,951,33.9745,-118.3309
121208853,2012-03-10,1400,33.9455,-118.3068
121214784,2012-06-06,1830,33.9897,-118.3089
121211701,2012-04-21,1505,33.9964,-118.2871
121208330,2012-03-03,620,33.9798,-118.2827
121210791,2012-04-06,2125,33.9893,-118.2827
121215052,2012-06-10,2335,33.9987,-118.3002
121211650,2012-04-20,1320,33.9844,-118.3177
121209932,2012-03-26,2045,34.0027,-118.2871
121210683,2012-04-06,840,34.002,-118.2827
121209364,2012-03-13,1930,33.9678,-118.2871
121214446,2012-06-02,1140,33.9892,-118.2915
121209101,2012-03-14,845,33.9602,-118.2651
121215701,2012-06-20,100,33.9512,-118.3003
121209175,2012-03-14,1100,33.9698,-118.2914
121210819,2012-04-07,1940,33.9983,-118.3089
121212022,2012-04-26,100,33.9601,-118.2803
121213591,2012-05-20,2020,33.9747,-118.2838
121211207,2012-04-14,840,33.9942,-118.2871
121214919,2012-06-07,1830,33.962,-118.2608
121212688,2012-05-06,1400,33.9746,-118.3168
121216105,2012-06-25,1030,33.9747,-118.2813
121212225,2012-04-28,1045,33.9932,-118.3002
121208593,2012-03-07,1205,33.9764,-118.3177
121210847,2012-04-08,2130,33.96,-118.3003
121212342,2012-04-30,2215,33.9602,-118.2586
121213459,2012-05-18,2100,34.0037,-118.2827
121215916,2012-06-21,250,33.9951,-118.3182
121211062,2012-04-12,1335,33.9679,-118.2695
121214112,2012-05-28,1955,33.9951,-118.2809
121213143,2012-05-13,2100,33.9602,-118.2651
121215075,2012-06-11,745,33.9646,-118.309
121210829,2012-04-08,2110,33.96,-118.2917
121214774,2012-06-05,1125,33.9891,-118.3139
121214273,2012-05-30,145,33.9992,-118.3068
121213890,2012-05-25,1205,33.9891,-118.298
121208892,2012-03-11,1005,33.9746,-118.2918
121213727,2012-05-23,1145,34.0017,-118.2915
121214956,2012-06-09,1030,34.0001,-118.3067
121208162,2012-03-01,855,33.9891,-118.3126
121209099,2012-03-13,1945,33.9814,-118.3089
121211360,2012-04-16,2010,33.9897,-118.2827
121210700,2012-04-04,1320,33.9824,-118.2827
121212053,2012-04-26,2130,33.9698,-118.2827
121213430,2012-05-17,1835,33.9824,-118.3046
121213669,2012-05-20,1830,33.9792,-118.2937
121213881,2012-05-25,1310,33.9875,-118.2915
121208764,2012-03-09,1200,33.9892,-118.2892
121212675,2012-05-04,1601,33.9432,-118.309
121216253,2012-06-26,1230,33.9709,-118.309
121209785,2012-03-24,1940,33.9638,-118.2695
121212227,2012-04-28,2130,33.9905,-118.2958
121209644,2012-03-22,610,33.9708,-118.2783
121214003,2012-05-26,1830,33.9889,-118.35
121212086,2012-04-27,800,33.9932,-118.3002
121211084,2012-04-12,1240,33.96,-118.309
121213292,2012-05-16,550,34.0001,-118.3045
121213096,2012-05-12,2040,33.9792,-118.2914
121208296,2012-03-02,1755,33.9892,-118.2827
121212499,2012-05-02,1200,33.9746,-118.309
121209396,2012-03-18,1525,33.9874,-118.2838
121214420,2012-06-01,1630,33.9819,-118.3133
121214542,2012-06-03,1730,33.9987,-118.298
121212911,2012-05-08,1200,33.9685,-118.2564
121213559,2012-05-19,2258,33.9609,-118.309
121212661,2012-05-05,1715,33.9909,-118.3356
121215317,2012-06-13,1800,33.989,-118.3308
121209492,2012-03-20,735,33.9728,-118.3112
121208378,2012-03-03,1950,33.9609,-118.3156
121211198,2012-03-11,1635,33.9746,-118.3168
121215453,2012-06-16,1300,33.9647,-118.2608
121213604,2012-05-20,2230,33.9892,-118.2915
121214674,2012-06-05,930,33.9892,-118.2892
121215924,2012-06-22,850,33.9633,-118.3003
121212854,2012-05-08,1650,33.9747,-118.2739
121210724,2012-04-07,710,33.9855,-118.3157
121215142,2012-06-12,1445,33.9892,-118.3089
121210602,2012-04-05,745,33.9745,-118.3352
121209896,2012-03-25,1630,33.989,-118.3308
121208899,2012-03-11,1640,33.9909,-118.3308
121214204,2012-05-03,1000,33.9851,-118.2827
121210968,2012-04-10,1715,33.9722,-118.2739
121211417,2012-04-15,1650,33.9643,-118.2871
121209250,2012-03-16,1225,33.96,-118.3068
121208452,2012-03-05,1306,33.9616,-118.2782
121214059,2012-05-27,1515,33.9892,-118.3101
121211548,2012-04-18,1700,34.0037,-118.3138
121209024,2012-03-13,755,33.9824,-118.309
121208724,2012-03-08,1955,33.9754,-118.309
121215008,2012-06-08,2100,33.9601,-118.2695
121211719,2012-04-20,550,33.9602,-118.2651
121215638,2012-06-16,1900,33.9824,-118.2827
121215485,2012-06-17,2120,34.0006,-118.2827
121208211,2012-03-01,1920,33.9884,-118.3002
121213416,2012-05-17,650,33.9602,-118.2651
121210359,2012-04-01,1015,33.9914,-118.2915
121208513,2012-03-01,1900,33.9933,-118.3101
121209713,2012-03-22,1400,33.96,-118.3003
121209769,2012-03-23,1200,33.9888,-118.2915
121211903,2012-04-24,1610,33.96,-118.2917
121212788,2012-05-06,1505,34.0001,-118.3113
121209407,2012-03-18,1820,33.9806,-118.2871
121214358,2012-05-30,2030,33.9679,-118.2803
121212436,2012-05-01,1600,33.9892,-118.3089
121215366,2012-06-15,1800,33.9698,-118.2871
121210103,2012-03-27,1930,33.9747,-118.2739
121211302,2012-04-15,1730,33.9739,-118.2695
121216029,2012-06-24,625,33.9643,-118.2871
121214525,2012-06-03,1440,33.9745,-118.3309
121210932,2012-04-10,1135,33.96,-118.309
121213213,2012-05-12,2300,33.9873,-118.3196
121213081,2012-05-12,1825,34.0019,-118.3089
121208229,2012-03-01,1824,33.9665,-118.2564
121214898,2012-06-08,1805,33.9882,-118.3308
121209434,2012-03-19,1350,33.9891,-118.3176
121215826,2012-06-21,720,33.9747,-118.2838
121210332,2012-03-31,2315,33.9892,-118.2915
121208878,2012-03-10,1730,33.9624,-118.2915
121210537,2012-04-04,1225,33.9727,-118.2813
121213956,2012-05-26,135,33.971,-118.3003
121215247,2012-06-12,1030,33.9746,-118.3177
121212083,2012-04-26,1905,33.9698,-118.2871
121210701,2012-04-06,1735,33.9601,-118.2893
121211878,2012-04-22,1200,33.9675,-118.2651
121216043,2012-06-24,400,33.9932,-118.3203
121211652,2012-04-20,1730,33.9602,-118.2651
121209004,2012-03-11,2350,33.9859,-118.3024
121216054,2012-06-24,1120,33.9778,-118.309
121209922,2012-03-26,1530,33.9806,-118.3309
121208769,2012-03-09,1435,33.9889,-118.35
121215958,2012-06-23,445,33.9806,-118.3133
121211588,2012-04-19,1630,33.9792,-118.2958
121216371,2012-06-27,750,33.9745,-118.3309
121209283,2012-03-16,1540,33.9748,-118.2652
121209194,2012-03-15,1100,33.9708,-118.2783
121211744,2012-04-22,1030,33.989,-118.3308
121215700,2012-06-20,100,33.9798,-118.2827
121210135,2012-03-29,930,33.9859,-118.3046
121211240,2012-04-14,1650,33.9892,-118.2806
121213753,2012-05-23,1945,33.94,-118.3134
121215035,2012-06-08,2300,33.96,-118.3003
121213400,2012-05-17,1800,33.9511,-118.309
